SA2_MAIN11,SA2_5DIG11,SA2_NAME11,SA3_CODE11,SA3_NAME11,SA4_CODE11,SA4_NAME11,GCC_CODE11,GCC_NAME11,STE_CODE11,STE_NAME11,ALBERS_SQM,id,long_c,lat_c,population,SUA_NAME_2011,name,pop,long,lat,SUA,hex_long,hex_lat,hex_id,distance
507031171,51171,Casuarina - Wellard (East),50703,Kwinana,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,17020049.9316945,1845,115.8689119757942,-32.25182615672305,2064,Perth,Casuarina - Wellard (East),2064,115.8689119757942,-32.25182615672305,Perth,115.84938303359999,-32.45856216950001,111941,22999.243907301945
701021018,71018,Jingili,70102,Darwin Suburbs,701,Darwin,7GDAR,Greater Darwin,7,Northern Territory,1316368.90407755,2044,130.87281174401093,-12.38901409952831,1934,Darwin,Jingili,1934,130.87281174401093,-12.38901409952831,Darwin,130.6893830336,-12.298562169500013,313465,22319.026719413963
308031206,31206,Bouldercombe,30803,Rockhampton,308,Fitzroy,3RQLD,Rest of Qld,3,Queensland,1338699777.57862,1180,150.62398661021487,-23.628571159767958,1915,Not in any Significant Urban Area (Qld),Bouldercombe,1915,150.62398661021487,-23.628571159767958,Not in any Significant Urban Area,150.63938303359998,-23.638562169500013,200512,1921.5979635623687
701021029,71029,Wanguri,70102,Darwin Suburbs,701,Darwin,7GDAR,Greater Darwin,7,Northern Territory,885539.345948066,2055,130.88815470148373,-12.371136606273877,1907,Darwin,Wanguri,1907,130.88815470148373,-12.371136606273877,Darwin,130.8993830336,-12.158562169500012,314866,23547.710735613877
315011398,31398,Kowanyama - Pormpuraaw,31501,Far North,315,Queensland - Outback,3RQLD,Rest of Qld,3,Queensland,6972009070.78138,1372,141.8084477836374,-14.939132541818546,1827,Not in any Significant Urban Area (Qld),Kowanyama - Pormpuraaw,1827,141.8084477836374,-14.939132541818546,Not in any Significant Urban Area,141.8193830336,-14.958562169500013,287062,2450.6651278348927
801071086,81086,Oxley (ACT),80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1086447.39418342,2182,149.07864877555318,-35.40945909652661,1821,Canberra - Queanbeyan,Oxley (ACT),1821,149.07864877555318,-35.40945909652661,Canberra - Queanbeyan,149.0993830336,-35.67856216950001,80262,29916.386915577747
406021139,41139,Coober Pedy,40602,Outback - North and East,406,South Australia - Outback,4RSAU,Rest of SA,4,South Australia,77679866.3299873,1641,134.75235102104455,-29.0158573804215,1760,Not in any Significant Urban Area (SA),Coober Pedy,1760,134.75235102104455,-29.0158573804215,Not in any Significant Urban Area,134.7843830336,-29.028562169500013,146462,3423.517094528531
407031163,41163,Loxton Region,40703,Murray and Mallee,407,South Australia - South East,4RSAU,Rest of SA,4,South Australia,4790388734.5811,1665,140.5912087610576,-34.622584437748934,1759,Not in any Significant Urban Area (SA),Loxton Region,1759,140.5912087610576,-34.622584437748934,Not in any Significant Urban Area,140.5943830336,-34.628562169500015,90625,724.209735592528
801051059,81059,Reid,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1652451.9426853,2155,149.13900821385,-35.285874969567395,1640,Canberra - Queanbeyan,Reid,1640,149.13900821385,-35.285874969567395,Canberra - Queanbeyan,149.48438303359998,-35.18856216950002,85160,33239.677111408004
604031093,61093,King Island,60403,West Coast,604,West and North West,6RTAS,Rest of Tas.,6,Tasmania,1095763977.9011,2019,143.98570717843538,-39.8641075821921,1637,Not in any Significant Urban Area (Tas.),King Island,1637,143.98570717843538,-39.8641075821921,Not in any Significant Urban Area,143.9893830336,-39.878562169500015,38249,1635.4511140854881
801061063,81063,Forrest,80106,South Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1590353.70072445,2159,149.12503395157282,-35.31723366606123,1523,Canberra - Queanbeyan,Forrest,1523,149.12503395157282,-35.31723366606123,Canberra - Queanbeyan,149.3793830336,-35.53856216950001,81664,33712.0472722385
801071083,81083,Macarthur,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1301257.72790144,2179,149.13155098065698,-35.405229992308875,1515,Canberra - Queanbeyan,Macarthur,1515,149.13155098065698,-35.405229992308875,Canberra - Queanbeyan,149.3443830336,-35.60856216950002,80964,29694.468787853468
801071080,81080,Greenway,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,5308202.48564744,2176,149.06512897494187,-35.415853202766904,1485,Canberra - Queanbeyan,Greenway,1485,149.06512897494187,-35.415853202766904,Canberra - Queanbeyan,148.8543830336,-35.60856216950002,80957,28681.888502673017
801041036,81036,Casey,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2622101.34528725,2132,149.09466830012724,-35.16738009895201,1462,Canberra - Queanbeyan,Casey,1462,149.09466830012724,-35.16738009895201,Canberra - Queanbeyan,149.2393830336,-34.978562169500016,87254,24759.4204135739
801041035,81035,Bonner,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2759336.39048096,2131,149.14307003182657,-35.156021038112364,1454,Canberra - Queanbeyan,Bonner,1454,149.14307003182657,-35.156021038112364,Canberra - Queanbeyan,149.3093830336,-34.978562169500016,87255,24854.250239006473
315011395,31395,Aurukun,31501,Far North,315,Queensland - Outback,3RQLD,Rest of Qld,3,Queensland,7347207709.04179,1369,141.82741129162105,-13.610527813224039,1398,Not in any Significant Urban Area (Qld),Aurukun,1398,141.82741129162105,-13.610527813224039,Not in any Significant Urban Area,141.8543830336,-13.628562169500015,300343,3535.4338979817467
315011397,31397,Croydon - Etheridge,31501,Far North,315,Queensland - Outback,3RQLD,Rest of Qld,3,Queensland,68688112439.0882,1371,143.04086339142006,-18.526157601031553,1256,Not in any Significant Urban Area (Qld),Croydon - Etheridge,1256,143.04086339142006,-18.526157601031553,Not in any Significant Urban Area,143.04438303359998,-18.528562169500013,251430,457.10323903221496
507031168,51168,Anketell - Wandi,50703,Kwinana,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,26068323.7105436,1842,115.86486509078095,-32.200171584254555,1211,Not in any Significant Urban Area (WA),Anketell - Wandi,1211,115.86486509078095,-32.200171584254555,Not in any Significant Urban Area,115.91938303359998,-32.45856216950001,111942,29109.847153173167
801031030,81030,ACT - East,80103,Fyshwick - Pialligo - Hume,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,40845335.7729806,2126,149.16303534234336,-35.350846384701995,933,Canberra - Queanbeyan,ACT - East,933,149.16303534234336,-35.350846384701995,Canberra - Queanbeyan,149.48438303359998,-35.46856216950002,82364,31977.078866809352
801091107,81107,O'Malley,80109,Woden,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2606801.38328484,2203,149.11285610843146,-35.35246213058448,916,Canberra - Queanbeyan,O'Malley,916,149.11285610843146,-35.35246213058448,Canberra - Queanbeyan,149.1693830336,-35.67856216950001,80263,36542.49042260607
507011162,51162,Wattleup,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,16397174.7307532,1836,115.8129334432959,-32.16353056143356,632,Perth,Wattleup,632,115.8129334432959,-32.16353056143356,Perth,115.60438303359999,-32.38856216950001,112636,31760.530469948524
507011158,51158,North Coogee,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,2759068.99604092,1832,115.7595367237322,-32.09242251656768,592,Perth,North Coogee,592,115.7595367237322,-32.09242251656768,Perth,115.3943830336,-32.10856216950002,115429,34513.37270232772
801041037,81037,Crace,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1657231.82098385,2133,149.10764850061534,-35.202750843164,544,Canberra - Queanbeyan,Crace,544,149.10764850061534,-35.202750843164,Canberra - Queanbeyan,148.88938303359998,-34.978562169500016,87249,31855.194033800606
312021347,31347,Mackay Harbour,31202,Mackay,312,Mackay,3RQLD,Rest of Qld,3,Queensland,9060305.3315457,1321,149.21470618697887,-21.11739198719042,539,Mackay,Mackay Harbour,539,149.21470618697887,-21.11739198719042,Mackay,149.3093830336,-21.118562169500013,225657,9836.721799592024
801021027,81027,ACT - South West,80102,Cotter - Namadgi,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,485348080.684804,2123,148.95607997593015,-35.38396506452386,508,Not in any Significant Urban Area (ACT),ACT - South West,508,148.95607997593015,-35.38396506452386,Not in any Significant Urban Area,148.7143830336,-35.46856216950002,82353,23871.7252899099
701011001,71001,Darwin Airport,70101,Darwin City,701,Darwin,7GDAR,Greater Darwin,7,Northern Territory,14324397.2692449,2027,130.88198486319067,-12.411654117808276,469,Darwin,Darwin Airport,469,130.88198486319067,-12.411654117808276,Darwin,131.10938303359998,-12.438562169500013,312073,24903.413644829216
801041043,81043,Hall,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1800150.93243715,2139,149.06740492008927,-35.17009324543596,345,Not in any Significant Urban Area (ACT),Hall,345,149.06740492008927,-35.17009324543596,Not in any Significant Urban Area,149.0643830336,-34.908562169500016,87950,29016.009544543555
801031031,81031,Hume,80103,Fyshwick - Pialligo - Hume,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,8583658.23529827,2127,149.16569362293734,-35.385527240836915,320,Canberra - Queanbeyan,Hume,320,149.16569362293734,-35.385527240836915,Canberra - Queanbeyan,149.4493830336,-35.53856216950001,81665,30844.96912060404
302031037,31037,Eagle Farm - Pinkenba,30203,Nundah,302,Brisbane - North,3GBRI,Greater Brisbane,3,Queensland,7165359.98945874,1011,153.0963231176998,-27.434898989826777,279,Brisbane,Eagle Farm - Pinkenba,279,153.0963231176998,-27.434898989826777,Brisbane,153.6493830336,-27.418562169500014,162809,54715.27971460807
801031033,81033,Majura,80103,Fyshwick - Pialligo - Hume,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,95205858.4305839,2129,149.2096815191851,-35.274832256199744,256,Canberra - Queanbeyan,Majura,256,149.2096815191851,-35.274832256199744,Canberra - Queanbeyan,149.4493830336,-35.11856216950002,85859,27876.667687824407
507011157,51157,Jandakot Airport,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,7495017.2363627,1831,115.87934414542833,-32.09467622823595,243,Perth,Jandakot Airport,243,115.87934414542833,-32.09467622823595,Perth,116.2693830336,-32.17856216950001,114743,37958.76629016517
204011061,21061,Upper Yarra Valley,20401,Upper Goulburn Valley,204,Hume,2RVIC,Rest of Vic.,2,Victoria,854800625.866942,600,145.9760938333724,-37.65129794268489,221,Not in any Significant Urban Area (Vic.),Upper Yarra Valley,221,145.9760938333724,-37.65129794268489,Not in any Significant Urban Area,145.9493830336,-37.63856216950001,60645,2748.6743176790073
210051248,21248,Melbourne Airport,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,2GMEL,Greater Melbourne,2,Victoria,30384868.2767261,787,144.83661833668458,-37.67636715968312,158,Melbourne,Melbourne Airport,158,144.83661833668458,-37.67636715968312,Melbourne,144.3743830336,-37.56856216950001,61321,42524.65116456489
507031172,51172,Hope Valley - Postans,50703,Kwinana,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,24795152.8271933,1846,115.8154524232461,-32.207578322404764,130,Perth,Hope Valley - Postans,130,115.8154524232461,-32.207578322404764,Perth,115.4993830336,-32.31856216950001,113334,32223.72224729195
205031088,21088,French Island,20503,Gippsland - South West,205,Latrobe - Gippsland,2RVIC,Rest of Vic.,2,Victoria,170229038.107407,627,145.3649009635997,-38.34984118113309,113,Not in any Significant Urban Area (Vic.),French Island,113,145.3649009635997,-38.34984118113309,Not in any Significant Urban Area,145.3543830336,-38.408562169500016,52947,6582.7392504429245
406011135,41135,Western,40601,Eyre Peninsula and South West,406,South Australia - Outback,4RSAU,Rest of SA,4,South Australia,168690315486.259,1637,131.45610632478986,-29.77446272033066,112,Not in any Significant Urban Area (SA),Western,112,131.45610632478986,-29.77446272033066,Not in any Significant Urban Area,131.4593830336,-29.798562169500016,138726,2690.1286022920917
302031036,31036,Brisbane Airport,30203,Nundah,302,Brisbane - North,3GBRI,Greater Brisbane,3,Queensland,45698682.2061198,1010,153.1174814271671,-27.392248116638715,104,Brisbane,Brisbane Airport,104,153.1174814271671,-27.392248116638715,Brisbane,153.3693830336,-26.998562169500016,166999,50258.69697948242
206041120,21120,Flemington Racecourse,20604,Melbourne City,206,Melbourne - Inner,2GMEL,Greater Melbourne,2,Victoria,1709373.45582404,659,144.9126874251257,-37.78797802543184,86,Melbourne,Flemington Racecourse,86,144.9126874251257,-37.78797802543184,Melbourne,144.4093830336,-37.49856216950002,62021,54817.4567818476
402041042,41042,Parafield,40204,Salisbury,402,Adelaide - North,4GADE,Greater Adelaide,4,South Australia,4628911.02810635,1544,138.6310084369079,-34.79662451888891,80,Adelaide,Parafield,80,138.6310084369079,-34.79662451888891,Adelaide,138.5993830336,-34.558562169500014,91296,26568.026800187392
506021121,51121,Perth Airport,50602,Belmont - Victoria Park,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,20398003.8846639,1795,115.97106228205693,-31.945633407853467,65,Perth,Perth Airport,65,115.97106228205693,-31.945633407853467,Perth,116.33938303359999,-31.898562169500014,117540,35222.16953589841
101041022,11022,Deua - Wadbilliga,10104,South Coast,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,2782446777.86743,21,149.74635891981913,-36.177432465104715,61,Not in any Significant Urban Area (NSW),Deua - Wadbilliga,61,149.74635891981913,-36.177432465104715,Not in any Significant Urban Area,149.76438303359998,-36.168562169500014,75378,1896.9125821244747
308021197,31197,Callemondah,30802,Gladstone - Biloela,308,Fitzroy,3RQLD,Rest of Qld,3,Queensland,30571273.2514458,1171,151.20356428016768,-23.840452774403445,52,Gladstone - Tannum Sands,Callemondah,52,151.20356428016768,-23.840452774403445,Gladstone - Tannum Sands,151.1993830336,-23.778562169500013,199122,6867.976809758453
701011003,71003,East Point,70101,Darwin City,701,Darwin,7GDAR,Greater Darwin,7,Northern Territory,2377008.42862595,2029,130.82914109756058,-12.411409433538616,44,Darwin,East Point,44,130.82914109756058,-12.411409433538616,Darwin,130.6543830336,-12.368562169500013,312765,19586.102789896526
801031032,81032,Kowen,80103,Fyshwick - Pialligo - Hume,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,76971658.6971418,2128,149.31360823358088,-35.31078086444665,40,Not in any Significant Urban Area (ACT),Kowen,40,149.31360823358088,-35.31078086444665,Not in any Significant Urban Area,149.51938303359998,-35.25856216950002,84462,19595.58130158738
114011275,11275,Ettrema - Sassafras - Budawang,11401,Shoalhaven,114,Southern Highlands and Shoalhaven,1RNSW,Rest of NSW,1,New South Wales,2144539405.32911,274,150.23988721512393,-35.09654535671883,37,Not in any Significant Urban Area (NSW),Ettrema - Sassafras - Budawang,37,150.23988721512393,-35.09654535671883,Not in any Significant Urban Area,150.2193830336,-35.11856216950002,85870,3075.8393283798905
503021037,51037,Kings Park (WA),50302,Perth City,503,Perth - Inner,5GPER,Greater Perth,5,Western Australia,4181926.98105097,1711,115.83138859169969,-31.962762416787644,34,Perth,Kings Park (WA),34,115.83138859169969,-31.962762416787644,Perth,115.3943830336,-31.828562169500014,118225,43937.489248886595
107011133,11133,Port Kembla Industrial,10701,Dapto - Port Kembla,107,Illawarra,1RNSW,Rest of NSW,1,New South Wales,12716092.1902009,132,150.88484358619172,-34.46096734874711,32,Wollongong,Port Kembla Industrial,32,150.88484358619172,-34.46096734874711,Wollongong,150.9543830336,-34.488562169500014,92171,7083.98135375017
801021029,81029,Namadgi,80102,Cotter - Namadgi,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1156356020.25662,2125,148.93830059112892,-35.64291157019323,31,Not in any Significant Urban Area (ACT),Namadgi,31,148.93830059112892,-35.64291157019323,Not in any Significant Urban Area,148.9593830336,-35.67856216950001,80260,4392.102460101695
801071089,81089,Tuggeranong,80107,Tuggeranong,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,75643475.7215165,2185,149.11255479974304,-35.50588522656201,31,Not in any Significant Urban Area (ACT),Tuggeranong,31,149.11255479974304,-35.50588522656201,Not in any Significant Urban Area,149.0293830336,-35.67856216950001,80261,20588.21692466397
205051099,21099,Alps - West,20505,Wellington,205,Latrobe - Gippsland,2RVIC,Rest of Vic.,2,Victoria,2955863317.50541,638,146.84785496814575,-37.44828906200153,29,Not in any Significant Urban Area (Vic.),Alps - West,29,146.84785496814575,-37.44828906200153,Not in any Significant Urban Area,146.8243830336,-37.42856216950001,62754,3018.0134970185936
506031130,51130,Welshpool,50603,Canning,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,8321253.07716212,1804,115.94888031875645,-31.99254912455145,29,Perth,Welshpool,29,115.94888031875645,-31.99254912455145,Perth,116.30438303359999,-32.10856216950002,115442,35954.44803911117
801021028,81028,Molonglo,80102,Cotter - Namadgi,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,59864036.8346107,2124,149.03219354905454,-35.26088864084013,28,Not in any Significant Urban Area (ACT),Molonglo,28,149.03219354905454,-35.26088864084013,Not in any Significant Urban Area,148.7143830336,-35.18856216950002,85149,30024.99922665743
124011451,11451,Blue Mountains - North,12401,Blue Mountains,124,Sydney - Outer West and Blue Mountains,1GSYD,Greater Sydney,1,New South Wales,595036699.291279,450,150.4452384287343,-33.60242506393024,27,Not in any Significant Urban Area (NSW),Blue Mountains - North,27,150.4452384287343,-33.60242506393024,Not in any Significant Urban Area,150.4293830336,-33.57856216950002,101251,3028.4533720655954
127021521,11521,Wetherill Park Industrial,12702,Fairfield,127,Sydney - South West,1GSYD,Greater Sydney,1,New South Wales,8556692.22558502,520,150.89896523758551,-33.84036729904516,27,Sydney,Wetherill Park Industrial,27,150.89896523758551,-33.84036729904516,Sydney,150.63938303359998,-33.43856216950002,102652,50657.166232392454
304041099,31099,Enoggera Reservoir,30404,The Gap - Enoggera,304,Brisbane - West,3GBRI,Greater Brisbane,3,Queensland,37726510.8799396,1073,152.87071092934158,-27.433498353797567,26,Not in any Significant Urban Area (Qld),Enoggera Reservoir,26,152.87071092934158,-27.433498353797567,Not in any Significant Urban Area,152.4593830336,-27.278562169500013,164190,44170.17018222761
403041082,41082,Lonsdale,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,9840004.33717354,1584,138.49290931308664,-35.10688717232612,26,Adelaide,Lonsdale,26,138.49290931308664,-35.10688717232612,Adelaide,138.2843830336,-35.18856216950002,85000,21051.71648425696
125031486,11486,Smithfield Industrial,12503,Merrylands - Guildford,125,Sydney - Parramatta,1GSYD,Greater Sydney,1,New South Wales,4301685.95542943,485,150.94413977135184,-33.84330032484766,23,Sydney,Smithfield Industrial,23,150.94413977135184,-33.84330032484766,Sydney,150.7443830336,-33.36856216950002,103352,55824.24797182992
111031230,11230,Newcastle Port - Kooragang,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,30888255.0071694,229,151.7442854682197,-32.86914947325519,20,Newcastle - Maitland,Newcastle Port - Kooragang,20,151.7442854682197,-32.86914947325519,Newcastle - Maitland,151.8993830336,-32.878562169500015,108262,14552.49569965075
116031318,11318,Prospect Reservoir,11603,Mount Druitt,116,Sydney - Blacktown,1GSYD,Greater Sydney,1,New South Wales,30691745.5011774,317,150.86420344620535,-33.8089185221562,20,Sydney,Prospect Reservoir,20,150.86420344620535,-33.8089185221562,Sydney,150.5693830336,-33.43856216950002,102651,49353.93871302013
208031184,21184,Braeside,20803,Kingston,208,Melbourne - Inner South,2GMEL,Greater Melbourne,2,Victoria,9081956.97974491,723,145.12234711856453,-37.99806546202245,20,Melbourne,Braeside,20,145.12234711856453,-37.99806546202245,Melbourne,145.0743830336,-38.408562169500016,52943,45758.69405704745
701031033,71033,Koolpinyah,70103,Litchfield,701,Darwin,7GDAR,Greater Darwin,7,Northern Territory,1198633766.37695,2059,131.16136986643434,-12.357036138306341,20,Not in any Significant Urban Area (NT),Koolpinyah,20,131.16136986643434,-12.357036138306341,Not in any Significant Urban Area,131.14438303359998,-12.368562169500013,312772,2244.710620540309
801041041,81041,Gungahlin - East,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,24764329.4355456,2137,149.17013389089823,-35.19114214026069,19,Not in any Significant Urban Area (ACT),Gungahlin - East,19,149.17013389089823,-35.19114214026069,Not in any Significant Urban Area,149.4143830336,-35.048562169500016,86557,27311.68650301055
128021537,11537,Royal National Park,12802,Sutherland - Menai - Heathcote,128,Sydney - Sutherland,1GSYD,Greater Sydney,1,New South Wales,139347373.812228,536,151.068076597762,-34.111261736777976,18,Not in any Significant Urban Area (NSW),Royal National Park,18,151.068076597762,-34.111261736777976,Not in any Significant Urban Area,151.0593830336,-34.418562169500014,92872,34097.49318516404
507011150,51150,Bibra Industrial,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,6545605.14182398,1824,115.80879000694988,-32.105939228754195,17,Perth,Bibra Industrial,17,115.80879000694988,-32.105939228754195,Perth,115.5343830336,-32.38856216950001,112635,40631.94246328907
504021052,51052,Malmalling - Reservoir,50402,Mundaring,504,Perth - North East,5GPER,Greater Perth,5,Western Australia,318385107.949638,1726,116.28592875772274,-31.9652382669845,16,Not in any Significant Urban Area (WA),Malmalling - Reservoir,16,116.28592875772274,-31.9652382669845,Not in any Significant Urban Area,116.37438303359998,-31.968562169500014,116841,8369.472811554646
507051189,51189,Rockingham Lakes,50705,Rockingham,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,21034282.4954219,1863,115.78077107068454,-32.318205733078365,16,Perth,Rockingham Lakes,16,115.78077107068454,-32.318205733078365,Perth,115.6393830336,-32.45856216950001,111938,20475.491074619826
117011325,11325,Sydney Airport,11701,Botany,117,Sydney - City and Inner South,1GSYD,Greater Sydney,1,New South Wales,8910977.16131759,324,151.17837109848296,-33.94403191175608,15,Sydney,Sydney Airport,15,151.17837109848296,-33.94403191175608,Sydney,151.6193830336,-34.13856216950001,95676,46086.68870367836
125031487,11487,Yennora Industrial,12503,Merrylands - Guildford,125,Sydney - Parramatta,1GSYD,Greater Sydney,1,New South Wales,2078864.87759235,486,150.96638425557475,-33.860010799348046,15,Sydney,Yennora Industrial,15,150.96638425557475,-33.860010799348046,Sydney,150.3593830336,-33.99856216950002,97056,58190.29075843089
206051131,21131,Port Melbourne Industrial,20605,Port Phillip,206,Melbourne - Inner,2GMEL,Greater Melbourne,2,Victoria,6787321.79270957,670,144.91758284524104,-37.830540526388795,15,Melbourne,Port Melbourne Industrial,15,144.91758284524104,-37.830540526388795,Melbourne,144.30438303359998,-37.988562169500014,57126,56705.750459879695
310041298,31298,Carole Park,31004,Springfield - Redbank,310,Ipswich,3GBRI,Greater Brisbane,3,Queensland,3987133.21544787,1272,152.9294862596568,-27.62129144689527,15,Brisbane,Carole Park,15,152.9294862596568,-27.62129144689527,Brisbane,152.7743830336,-28.048562169500016,156505,49753.21852554822
117011320,11320,Banksmeadow,11701,Botany,117,Sydney - City and Inner South,1GSYD,Greater Sydney,1,New South Wales,3368342.65534758,319,151.21505325471284,-33.95597969076727,14,Sydney,Banksmeadow,14,151.21505325471284,-33.95597969076727,Sydney,151.4793830336,-34.27856216950001,94276,43302.204527572714
205031092,21092,Wilsons Promontory,20503,Gippsland - South West,205,Latrobe - Gippsland,2RVIC,Rest of Vic.,2,Victoria,481507865.558252,631,146.36827555293067,-38.95912351080329,14,Not in any Significant Urban Area (Vic.),Wilsons Promontory,14,146.36827555293067,-38.95912351080329,Not in any Significant Urban Area,146.3343830336,-38.96856216950002,47369,3118.7836520953388
107021135,11135,Illawarra Catchment Reserve,10702,Illawarra Catchment Reserve,107,Illawarra,1RNSW,Rest of NSW,1,New South Wales,744473660.984521,134,150.71550770489165,-34.36941487836233,13,Not in any Significant Urban Area (NSW),Illawarra Catchment Reserve,13,150.71550770489165,-34.36941487836233,Not in any Significant Urban Area,150.67438303359998,-34.34856216950001,93565,4434.384554399379
507031173,51173,Kwinana Industrial,50703,Kwinana,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,16714523.6298802,1847,115.77559915906,-32.219619273588236,13,Perth,Kwinana Industrial,13,115.77559915906,-32.219619273588236,Perth,115.56938303359999,-32.45856216950001,111937,32848.149923447156
504031063,51063,Malaga,50403,Swan,504,Perth - North East,5GPER,Greater Perth,5,Western Australia,6404503.15658624,1737,115.89428701737951,-31.85877739212698,12,Perth,Malaga,12,115.89428701737951,-31.85877739212698,Perth,115.88438303359999,-31.548562169500016,121028,34410.10453568167
507011155,51155,Henderson,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,8739421.43573647,1829,115.77965829105291,-32.162433306032675,12,Perth,Henderson,12,115.77965829105291,-32.162433306032675,Perth,115.42938303359999,-32.31856216950001,113333,37276.59456141973
308031221,31221,Shoalwater Bay,30803,Rockhampton,308,Fitzroy,3RQLD,Rest of Qld,3,Queensland,3176962865.16315,1195,150.45908146407044,-22.638850456856332,11,Not in any Significant Urban Area (Qld),Shoalwater Bay,11,150.45908146407044,-22.638850456856332,Not in any Significant Urban Area,150.4293830336,-22.658562169500012,210295,3752.76101845134
404021103,41103,Torrens Island,40402,Port Adelaide - West,404,Adelaide - West,4GADE,Greater Adelaide,4,South Australia,8825299.65712417,1605,138.52786203697724,-34.78774424711934,10,Adelaide,Torrens Island,10,138.52786203697724,-34.78774424711934,Adelaide,138.3193830336,-34.698562169500015,89894,21502.28644294013
701021015,71015,Charles Darwin,70102,Darwin Suburbs,701,Darwin,7GDAR,Greater Darwin,7,Northern Territory,17494801.9080588,2041,130.88952888545288,-12.448768879747591,10,Darwin,Charles Darwin,10,130.88952888545288,-12.448768879747591,Darwin,130.86438303359998,-12.648562169500014,309972,22270.855482676878
501021011,51011,Davenport,50102,Bunbury,501,Bunbury,5RWAU,Rest of WA,5,Western Australia,11704429.9951099,1685,115.68506157577421,-33.37358029787725,9,Bunbury,Davenport,9,115.68506157577421,-33.37358029787725,Bunbury,115.74438303359999,-33.36856216950002,102852,5548.463318571138
505021091,51091,Osborne Park Industrial,50502,Stirling,505,Perth - North West,5GPER,Greater Perth,5,Western Australia,3445325.40616174,1765,115.81225292068795,-31.90586261130317,9,Perth,Osborne Park Industrial,9,115.81225292068795,-31.90586261130317,Perth,115.8143830336,-31.548562169500016,121027,39618.85981065263
801041045,81045,Mitchell,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,7384701.3308835,2141,149.12936244851733,-35.21457148362141,9,Canberra - Queanbeyan,Mitchell,9,149.12936244851733,-35.21457148362141,Canberra - Queanbeyan,149.1343830336,-34.908562169500016,87951,33952.40399732694
301031014,31014,Brisbane Port - Lytton,30103,Wynnum - Manly,301,Brisbane - East,3GBRI,Greater Brisbane,3,Queensland,32782626.1628671,988,153.1679604435519,-27.39504357319677,8,Brisbane,Brisbane Port - Lytton,8,153.1679604435519,-27.39504357319677,Brisbane,153.4743830336,-27.068562169500016,166301,47222.368518628275
124021456,11456,Blue Mountains - South,12402,Blue Mountains - South,124,Sydney - Outer West and Blue Mountains,1GSYD,Greater Sydney,1,New South Wales,2457489558.40359,455,150.28785634857883,-33.9935566594152,7,Not in any Significant Urban Area (NSW),Blue Mountains - South,7,150.28785634857883,-33.9935566594152,Not in any Significant Urban Area,150.2893830336,-33.99856216950002,97055,572.8607718875369
